gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000006015.18	ENSG00000006015.18	511.091656793666	-0.07426348402274	0.111657307892589	0.44272473384607	0.505810265778692	0.835045625568605	-0.0190420397841439	-17.1906384905517	59.7602916494413	58.4079282841505
ENSG00000006016.12	ENSG00000006016.12	14.9278268150881	-0.321995311322177	0.592667347077466	0.295331988511258	0.586823753257489	NA	-0.00377999714191699	-3.49741536212222	1.4092239456188	1.7340604036666
ENSG00000006025.12	ENSG00000006025.12	660.322645635195	0.148871153570155	0.116457138331607	1.63382867864952	0.201174305310932	0.612713205671207	0.040020237254735	72.1212874837788	17.053059351407	13.9901721674487
ENSG00000006042.12	ENSG00000006042.12	282.266345184642	-0.113956496879289	0.151492009252749	0.565835054485738	0.451918717736628	0.806694452909972	-0.0180365585346957	-18.0161105279102	15.9809792627732	15.7960922841217
ENSG00000006062.18	ENSG00000006062.18	1468.89581202464	-0.0545579741018799	0.0753918668563359	0.523675247232006	0.469278122898264	0.81504508980519	-0.0239785679559237	-78.8127580806461	22.5048092109596	22.4255903796935
ENSG00000006118.15	ENSG00000006118.15	1340.63597491959	-0.258575001105991	0.103762928318157	6.20215749365995	0.0127594688011829	0.17007301969036	-0.155382400711355	-207.29878504796	33.5515405810981	39.0293787300394
ENSG00000006125.18	ENSG00000006125.18	12732.8097168096	0.0929038008225483	0.0544980011497469	2.90571660283638	0.0882660163013433	0.447421738985867	0.06452395472844	420.321049768108	184.547640086767	169.493799916109
ENSG00000006194.11	ENSG00000006194.11	527.896997667983	-0.179467051056958	0.132198700748074	1.84197664035304	0.174719449524617	0.580826464207126	-0.039799203765729	-42.0373191362149	10.7706214689457	11.0512728612999
ENSG00000006210.7	ENSG00000006210.7	760.21812885988	-0.00533283439924355	0.101675327433199	0.00279161110515957	0.957862817401266	0.988054792790291	-0.00143862336446324	1.75014142561315	16.338456207323	15.2604444105892
ENSG00000006282.21	ENSG00000006282.21	1123.20908519553	0.101489104115384	0.101914561809768	0.991399760216552	0.31940050136485	0.714025050280363	0.0315607936305021	156.126527646676	38.5637841102358	31.290189913689
