gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000147813.16	ENSG00000147813.16	6021.27660009303	-1.88266510018527	0.0756981896942132	585.521329463467	2.36096151492737e-129	1.1351329972151e-126	-1.87683757450694	-6400.94750888194	129.64221168348	441.411348832144
ENSG00000197903.8	ENSG00000197903.8	2096.10505479462	-1.91222513542819	0.0776084142494811	585.480628632063	2.40958374553572e-129	1.1351329972151e-126	-1.9062631803656	-2567.71345635134	239.64736617261	911.247041589611
ENSG00000146674.16	ENSG00000146674.16	8120.1461482119	1.2590761710979	0.0516959030741109	579.230906202196	5.51282839101094e-128	2.520659710784e-125	1.25553601905011	6762.23252022264	311.663246252146	126.138030573004
ENSG00000196139.14	ENSG00000196139.14	5532.86258447712	1.6468250019002	0.0674590944726444	572.335653947361	1.74281377303302e-126	7.74108083302037e-124	1.64209838535827	5880.38051613751	556.987127653087	170.264914120811
ENSG00000127920.6	ENSG00000127920.6	349.955714228935	4.09816733353417	0.186854756257462	540.779614173377	1.27593724461123e-119	5.50992233464615e-117	4.0816776179593	642.167049367237	15.1102052394847	0.819546447787955
ENSG00000147027.4	ENSG00000147027.4	2690.06786623841	1.67543660863621	0.0727705435976855	513.036449431175	1.38539628065368e-113	5.82091096730869e-111	1.66937632608154	2886.81278653028	65.5994597663167	19.9483437663347
ENSG00000140297.13	ENSG00000140297.13	13124.0873444201	-1.2692078024267	0.0571069892662263	480.507185584735	1.65722448318397e-106	6.77979258304682e-104	-1.26490294942014	-10664.5790387363	272.283616921578	648.667641800241
ENSG00000019186.10	ENSG00000019186.10	384.918889283455	4.49352968603759	0.207153199773439	470.312012301012	2.74077010331495e-104	1.09251312887524e-101	4.47486670412936	648.31704775013	31.2215899893496	1.54058675983627
ENSG00000135114.14	ENSG00000135114.14	2242.80862964894	1.47501099015588	0.0674390491066575	469.087372012675	5.06248381005775e-104	1.96753433277894e-101	1.46976723617151	2073.03859888658	128.307337328198	46.0835146640223
ENSG00000057019.16	ENSG00000057019.16	6910.41806000335	-1.24429965313474	0.0571392470623534	463.093485305146	1.02023516146959e-102	3.86843312687959e-100	-1.24008064229318	-5688.11783952396	45.280894216373	107.322857135746
ENSG00000164825.4	ENSG00000164825.4	1125.82930866436	2.18402379212997	0.0999495015393845	460.832759061691	3.16715169792661e-102	1.17229857847541e-99	2.17544036827108	1395.45299672304	1000.78939998485	213.186400672351
ENSG00000243649.10	ENSG00000243649.10	3726.08507279105	1.34167002924976	0.0621289036849795	455.856625522271	3.83327426539406e-101	1.38586236580967e-98	1.33668953181315	3232.48899210883	158.224201399118	60.6881124807615
ENSG00000151632.18	ENSG00000151632.18	5369.09834382129	4.98272572072858	0.201057075190526	453.40326295	1.31062220887266e-100	4.63066655889417e-98	4.96701956604552	10125.7327856044	769.802453010562	24.6802610122647
