baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionko	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0034835	71.629852487807	-1.1156464891868	0.389967737618366	8.12280560394426	0.00437118601003885	0.0235505935754972	1.46567775698021	4.34832225330321	FBgn0034835		protein_coding	37682
FBgn0085360	560.564502646201	1.25421650794924	0.435954075443571	8.03604776386798	0.00458554779090049	0.0245527146279769	93.244695633728	42.6785772390754	FBgn0085360		protein_coding	33011
FBgn0039704	509.485197912301	-1.17306035427452	0.40898726188002	8.02933753901237	0.00460256701595702	0.0245990619920077	2.7299815798921	11.9322895218283	FBgn0039704	neyo	protein_coding	43523
FBgn0040696	88.8612278737437	-1.37306450559272	0.479968644110708	7.992948028768	0.00469598903605282	0.025024863426254	1.43206274528218	4.65939207144437	FBgn0040696		protein_coding	50169
FBgn0040764	204.267759888112	5.04578051131322	1.51818909749829	7.94734654370739	0.00481579338890352	0.0255944276206406	247.545064925077	2.32149828154706	FBgn0040764		protein_coding	50237
FBgn0034566	385.935207100877	-1.01382368984377	0.356832993724058	7.93429374500792	0.00485065559313101	0.0257534205498123	3.32448551102928	9.53820471526137	FBgn0034566		protein_coding	37374
FBgn0262613	80.3666505860244	1.55055091393454	0.54096057568289	7.92224200333425	0.00488307238868696	0.0258788172719362	21.2741228162609	11.5381745953481	FBgn0262613		protein_coding	12798276
FBgn0032483	42.2656754875139	-1.03843166496246	0.370137902375295	7.90026311420023	0.00494276070885992	0.0260854787649401	1.35831547765712	3.63809476803422	FBgn0032483		protein_coding	34717
FBgn0260466	135.337800481288	-1.25067058645231	0.440023031845492	7.90313343695499	0.00493492373049663	0.0260854787649401	1.53466776084018	4.25562844532786	FBgn0260466	I'm not dead yet 2	protein_coding	3772456
FBti0018968	1381.35974337969	1.23420879414636	0.43285784162379	7.89759314023055	0.0049500620493998	0.0261083966072348	13.6047735390709	10.201588606305	FBti0018968		transposable_element	NA
FBgn0030148	2475.16162339372	2.39307554813295	0.81154246272595	7.85290809467908	0.00507390260728393	0.0265103899101083	61.8545502870062	19.032186246796	FBgn0030148		protein_coding	31909
FBgn0032464	229.63576694363	-1.00102784800165	0.354714099926929	7.84874745182584	0.00508559295127352	0.0265220284882018	2.55012809888622	6.34584065746209	FBgn0032464	Vacuolar H[+] ATPase 68kD subunit 3	protein_coding	34695
FBgn0032636	253.458559170387	-1.10020133887547	0.389698652044467	7.82259837566717	0.00515969625085316	0.0268292043120379	3.21922348450441	11.0473004511536	FBgn0032636		protein_coding	35046
FBgn0035217	91.2026080550621	-1.34520692236979	0.476009702849041	7.81641207154339	0.00517738788444631	0.0269053419860744	1.20310185458635	4.37806881586766	FBgn0035217	alpha1,3-fucosyltransferase D	protein_coding	38164
FBgn0085341	24.4040031300884	-1.70012774787127	0.605888184350379	7.81454570201662	0.00518273747135239	0.0269172898453287	0.347508608852849	2.88665923976101	FBgn0085341		protein_coding	5740793
FBgn0028513	243.114508309621	-1.14182116041447	0.404900218585958	7.79076483890815	0.00525139603996704	0.0272098171794887	3.02763171408698	9.91754930190257	FBgn0028513		protein_coding	34773
FBgn0011743	208.271787562485	-1.06175327179502	0.377272171561359	7.78696062715386	0.00526246502389291	0.0272192212021284	3.81000150869137	10.6245937563176	FBgn0011743	Actin-related protein 53D	protein_coding	36879
FBgn0039796	48.4683798667393	-1.3149881142463	0.468035852800234	7.78726193456038	0.00526158745351861	0.0272192212021284	1.157839946032	3.05401837580162	FBgn0039796		protein_coding	43643
FBgn0033827	40.0728976562615	1.42121901951325	0.504318920110004	7.78457372234872	0.00526942225822367	0.0272392396054866	2.1039627213715	0.856230121032677	FBgn0033827		protein_coding	36478
FBgn0029890	101.736413019945	-1.14123851918211	0.405782203757923	7.78335017198923	0.00527299223763154	0.0272417350731035	1.4826937263427	4.79460942563591	FBgn0029890	Fumarase 2	protein_coding	31606
FBgn0038530	96.2793680180044	2.08973168834106	0.722795756962512	7.77467382162387	0.00529837824366749	0.0273408711240479	11.478272509227	3.4286146168589	FBgn0038530	Attacin-D	protein_coding	42122
FBgn0033344	40.2812659514514	-1.70198887009245	0.606176306398752	7.68734771821589	0.00556092913940205	0.0282822125222384	0.840904864705307	4.53473673669458	FBgn0033344		protein_coding	35884
FBgn0050049	125.407151949904	1.20446800498422	0.429647603616395	7.68565986425911	0.00556613242225724	0.0282905693011993	3.04069636017594	1.3403099065721	FBgn0050049		protein_coding	246416
FBgn0264295	16.0711301448892	2.4971596264111	0.877004825635135	7.68369673843135	0.00557219055365871	0.0282905693011993	15.2453435796469	1.63346815131554	FBgn0264295		protein_coding	33617
FBgn0034761	150.051954661628	-1.00480224250304	0.360132679971069	7.67964058477211	0.00558472899698809	0.0283036338647779	9.63252602235714	25.1818255641879	FBgn0034761		protein_coding	37599
FBgn0028520	67.9474592364508	-1.3236792531388	0.475009362760413	7.63008402340886	0.00574026283555487	0.0289937488614403	1.61262839390366	6.26142669654889	FBgn0028520		protein_coding	34948
FBgn0020637	573.98729606007	3.73737741374619	1.21511291309392	7.6244915469228	0.00575809010602141	0.0290671550889776	89.030433678872	5.07373994412353	FBgn0020637	Lcp65Ag2	protein_coding	38702
FBgn0039495	55.7510187722439	1.68613470177475	0.598024752872777	7.6188737486851	0.0057760549562868	0.0291411714890078	2.82943169585582	0.860699727030692	FBgn0039495		protein_coding	43274
FBgn0086906	9722.06101757114	1.14574170326594	0.410098521509026	7.60897386993899	0.00580785251022376	0.0292681270989232	19.0937139534882	10.1898849969666	FBgn0086906	sallimus	protein_coding	44013
FBgn0032519	34.3644951976274	-1.73358233331949	0.621290677928563	7.57592384691716	0.00591530539344723	0.0296909299156874	1.0653020292716	4.69940447519416	FBgn0032519		protein_coding	34755
FBgn0037064	381.886160670594	-1.04373147949125	0.376003732362512	7.56524385139716	0.00595046028264731	0.0297777324632564	5.02275283536224	13.3985318971378	FBgn0037064		protein_coding	40347
FBgn0031747	6356.85879366631	-3.10778483717384	1.04423473038698	7.5405782076384	0.00603246808442899	0.030039784637134	39.7846705863359	648.222704303628	FBgn0031747		protein_coding	33818
FBgn0052436	737.664281905039	-1.03447034383036	0.373734094115711	7.51465269803127	0.00611990840439395	0.0304237024002097	3.45222204759339	9.69901216718519	FBgn0052436		protein_coding	40362
FBgn0033063	83.5139299786214	-1.43015927028279	0.516351798159283	7.47520541424066	0.00625544280375339	0.0310101276968089	2.14856380271204	8.78656072471988	FBgn0033063		protein_coding	35541
FBgn0263999	80.0540055761063	1.26754607269009	0.458688958403511	7.46994696106897	0.00627373996705148	0.0310784485828794	4.38039765077913	1.88927093456262	FBgn0263999		protein_coding	14462622
FBgn0262362	58.4400752156615	-1.70311856495742	0.610971437514506	7.46763925495362	0.00628178703312541	0.03108832797549	2.68339921719926	13.7778722439555	FBgn0262362		protein_coding	12798056
FBgn0037040	158.34636566222	-1.22067604639379	0.441945283548165	7.46379609318551	0.00629521168534424	0.0311373026409627	1.09031793159928	3.25254001998914	FBgn0037040		protein_coding	40319
FBgn0032809	40.7257191185698	-3.1613333756978	1.08864369862444	7.45471307368034	0.0063270563396566	0.0312248015330704	0.126134604513473	2.70201321677353	FBgn0032809		protein_coding	35251
FBgn0040466	57.5765609749738	1.01504291741104	0.371571109287539	7.40696990588036	0.00649716609445672	0.0319383505787872	4.51668658716835	2.8896405339431	FBgn0040466	Dorsal interacting protein 2	protein_coding	40579
FBgn0051742	39.7890623450632	-1.92108450606977	0.693704759041847	7.39095449977602	0.00655526927770722	0.0320997203698604	0.352291571193742	3.16496144614566	FBgn0051742	Proteasome beta5 subunit-related 2	protein_coding	318924
FBgn0062517	118.407600848271	-1.01570213497625	0.371531350000812	7.38880303565781	0.00656311501493868	0.032120314415873	2.73726305580511	8.06852586553004	FBgn0062517		protein_coding	38322
FBgn0050502	243.885727258059	1.01212552034292	0.369168992776673	7.38602198965962	0.0065732708552639	0.032152185159007	12.6829968330522	8.02650689410669	FBgn0050502	fatty acid 2-hydroylase	protein_coding	35670
FBgn0039310	35.2261241804849	-1.35263012821574	0.496072898619192	7.37211336812499	0.00662430377098534	0.0323480113310319	0.63997457270771	2.44588461550891	FBgn0039310		protein_coding	43050
FBgn0031720	34.8364990619053	-1.44992379356617	0.531902092669658	7.35744619558841	0.00667855833344901	0.032522957358915	0.768948379941182	3.62935623748228	FBgn0031720		protein_coding	33786
FBgn0050362	121.629222426051	-1.20132137259973	0.439610910313754	7.32777157821529	0.00678971820214083	0.0328593284856177	2.16980428546799	7.7693673280919	FBgn0050362	borrelly	protein_coding	35809
FBgn0035034	40.0621817428079	-1.17449235082517	0.433923585003613	7.30325510106564	0.00688298043409693	0.0331887537434269	1.28210234472002	4.36110577142291	FBgn0035034		protein_coding	37933
FBgn0051407	75.1164237821365	-1.39083511633824	0.508811237255411	7.29930463986182	0.00689813019167825	0.0332436377997645	2.73627307378866	9.36434553275167	FBgn0051407		protein_coding	318716
FBgn0035316	93.8481690632926	-1.08787535476464	0.401147567319579	7.26520300320807	0.00703033220242856	0.0337884811297547	1.35230533847221	3.96065281713981	FBgn0035316		protein_coding	38281
FBti0019199	254.327867526835	1.89343385105366	0.680720772458327	7.26192422930006	0.00704317867606492	0.0338049435964343	4.6295018484255	2.18168753410472	FBti0019199		transposable_element	NA
FBgn0005666	17017.9968359655	1.32986236094589	0.48695484946127	7.20851819716037	0.00725583747497275	0.0345150996653151	40.4074121145966	20.1139592108418	FBgn0005666	bent	protein_coding	43814
FBgn0020445	1664.67031931636	-1.28088008769101	0.470838766475691	7.17483031090624	0.0073933440489011	0.0350181792203453	5.7700587113986	26.0603459615592	FBgn0020445	Early gene at 23	protein_coding	43895
FBgn0033969	115.402296565432	-1.17572825702687	0.435903245088124	7.15235395476488	0.00748656624624226	0.0353837496287315	1.1865248304907	3.81908646183145	FBgn0033969	Phosphoglucomutase 2b	protein_coding	36649
FBgn0052564	595.990364434476	2.43428641278537	0.865059900106153	7.13578968967397	0.00755603595983439	0.0356547921441597	28.8499728179565	6.88870444228118	FBgn0052564		protein_coding	326222
FBgn0050008	53.00462242325	1.38625215715761	0.51358722963248	7.12041196204352	0.00762111922287245	0.0359043011332763	4.58130896054241	2.29233991293234	FBgn0050008		protein_coding	246388
FBgn0051974	342.826641131498	1.26497157136488	0.468764122724343	7.07243491279453	0.0078278804194926	0.036760626302077	19.8479486499971	8.68764408916897	FBgn0051974		protein_coding	33174
FBgn0037386	122.150271847865	1.00170159942075	0.374546886546094	7.04432856426726	0.00795166273523408	0.037254638319982	2.59302899459937	2.39866476655674	FBgn0037386		protein_coding	40727
FBgn0036057	67.7001905924313	-1.07555629257472	0.402236637321335	7.02660457172185	0.00803074788290858	0.0375335377747804	2.70276128088537	8.80774495169776	FBgn0036057	Hezron	protein_coding	39167
FBgn0022160	1457.27649810144	1.07129518537621	0.399938292271901	7.01922664894809	0.00806390517301468	0.0376012896285215	34.8661287508006	25.524736713705	FBgn0022160	Glycerophosphate oxidase 1	protein_coding	47611
FBgn0036328	67.2259335033757	-1.18431191367332	0.444814306034303	6.9990970510545	0.00815508409057103	0.0379738585832183	1.61360965654906	4.55718449289183	FBgn0036328		protein_coding	39470
FBgn0034247	89.3721330091783	1.04276323520588	0.391621835438081	6.98987188528098	0.00819722208916983	0.0381298301079782	3.9374454522428	2.47819945269118	FBgn0034247		protein_coding	36994
FBgn0034776	30.3567170601551	-1.18604786259336	0.449814404706509	6.97352576116971	0.00827243446292974	0.0383785287596698	0.817302788269938	2.59063083759288	FBgn0034776		protein_coding	37615
FBgn0037994	167.440509504194	-1.05903611650584	0.398022513679054	6.97084000818695	0.00828485960932969	0.0384159754034289	1.74186704869891	5.06964196199761	FBgn0037994	eukaryotic translation initiation factor 3 subunit d2	protein_coding	41475
FBgn0040038	94.6736356988546	-1.22699841665763	0.461038319513562	6.96024617021428	0.00833405655284134	0.0386237999066555	0.645646766751445	2.81570908116863	FBgn0040038	kelch like family member 10	protein_coding	3354863
FBgn0039593	571.103186252486	-1.40481383033659	0.523619129122685	6.94372971415463	0.00841135470142405	0.0389003112606739	8.14804718452984	33.3142396894924	FBgn0039593	Stress induced DNase	protein_coding	43390
FBgn0050378	86.1833541942914	-1.2509885237471	0.471224590480546	6.92743505959216	0.00848833379609276	0.0391537153249987	1.49967814032783	6.70621940669973	FBgn0050378		protein_coding	246577
FBgn0267253	65.0584499298449	-1.01547724603268	0.384879213554722	6.92569840316943	0.00849658049474059	0.0391712781011447	1.02307016855164	3.3515658339003	FBgn0267253		protein_coding	31896
FBgn0034097	60.5731624944388	-1.36005132750233	0.512003352303442	6.91872992318888	0.00852975360535295	0.0392831658735044	2.24372954308675	7.07582472457951	FBgn0034097		protein_coding	36803
FBgn0034459	92.9563479985795	-1.46656884106125	0.551133682719124	6.87712992622448	0.00873056489101329	0.0400156018874884	0.59673101338959	2.54646814514083	FBgn0034459	Tubulin tyrosine ligase-like 6A	protein_coding	37253
FBgn0030927	231.541208939982	-1.02184666340452	0.386636320994033	6.86846292698381	0.00877300766519157	0.0401285018287057	3.88957726628586	9.48928061072802	FBgn0030927		protein_coding	32833
FBgn0034638	1545.33991157258	1.07434437321045	0.40541646748053	6.86735478324641	0.00877844951372101	0.0401285018287057	121.300990380694	71.1393491785971	FBgn0034638		protein_coding	37458
FBgn0037845	60.537378893303	1.05543607338605	0.400763577214045	6.85899995644424	0.00881958960998707	0.0402470428215886	2.88055302798774	1.77657310319955	FBgn0037845		protein_coding	41307
FBgn0036221	63.5164722277594	-1.29263694646608	0.489821270698173	6.85050962457588	0.00886159916894346	0.0403898507576225	1.67804886333436	5.26405972928308	FBgn0036221		protein_coding	39347
FBgn0031757	54.2780646166202	-1.30187521528797	0.495105308416198	6.81744417464436	0.00902716672265626	0.0410384951884177	0.889360495677553	3.30957275568129	FBgn0031757	Uncoupling protein 4C	protein_coding	33832
FBgn0034957	122.654877433754	-1.24938342535617	0.474050389741566	6.79389160372212	0.00914702952154112	0.0414978861172642	1.30735027031539	3.17929978131395	FBgn0034957	Radial spoke head protein 4a	protein_coding	37831
FBgn0039476	29.9228499858821	-2.03422643823496	0.763305256073855	6.77117270213763	0.00926419414403963	0.0418787136921136	0.52315774980558	3.14562641388504	FBgn0039476		protein_coding	43252
FBgn0267491	24.217123499578	-1.30084786870345	0.501296866222507	6.76626863071258	0.00928968618967544	0.0419122852605789	1.07080962403546	3.60993240232216	FBgn0267491	Male-specific transcript 77Y 13	protein_coding	26067045
FBgn0064119	90.9375535406423	-1.43338025089331	0.542670947518786	6.74795095988771	0.00938554105169259	0.0422441134417183	0.897795652230664	2.23928439893262	FBgn0064119		protein_coding	3772159
FBgn0036160	48.6997934572303	-1.31246667787133	0.502141236542754	6.73899773043377	0.00943276057205922	0.0422567051372987	0.772793599146009	2.42579296790291	FBgn0036160		protein_coding	39279
FBgn0036704	32.222176029668	-1.38064086093224	0.52997671042964	6.74076718908609	0.00942340915423068	0.0422567051372987	0.586683136036896	2.59186485161671	FBgn0036704		protein_coding	39924
FBgn0037023	86.7154946671552	-1.13636217507483	0.43529206236677	6.72244312279047	0.00952071192046448	0.0425155678067705	1.69047999405917	6.08494904052838	FBgn0037023		protein_coding	40298
FBgn0036222	77.627097368636	-1.29935611291199	0.497780139477173	6.67528020313441	0.00977591426255799	0.0435010930170508	0.860382277708061	2.16948287191289	FBgn0036222	Succinate dehydrogenase, subunit A (flavoprotein)-like	protein_coding	39348
FBgn0051010	50.287520248246	-1.13442975973984	0.44045609180356	6.59700944158197	0.0102150200022733	0.0450912138569584	0.894259035025387	3.09167143105446	FBgn0051010		protein_coding	318555
FBgn0037115	105.771630465357	-1.06479818877319	0.413041453518461	6.55932486613477	0.0104335943622981	0.045895332329471	1.42987241725778	3.53089129184095	FBgn0037115		protein_coding	40409
