baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionh2F14	ensembl	description	gene_biotype	entrezgene_id
FBgn0050163	1712.27234035954	1.33059448216885	0.430283225729408	9.24400687905025	0.00236267397115477	0.0341194353988299	200.872907538368	374.815768555622	FBgn0050163	Cuticular protein 60D	protein_coding	246492
FBgn0287630	545.895093579944	1.40661963306967	0.454434649550976	9.23852987681946	0.00236975133349662	0.0341632410672004	5.80651436865166	11.4188253030176	FBgn0287630	doublefault	protein_coding	34462
FBgn0026084	5625.63671129659	-1.42631763174913	0.460717804777944	9.21895063811658	0.00239522792609778	0.0344239602102412	548.675564107223	210.675838445936	FBgn0026084	ciboulot	protein_coding	31359
FBgn0046876	145.11646575554	-2.23285526546599	0.705971342083637	9.21837138824017	0.002395985866906	0.0344239602102412	16.9559928337397	2.81486265989135	FBgn0046876	Odorant-binding protein 83ef	protein_coding	40747
FBgn0050042	29.0666355806731	-3.82468526359878	1.17319427153814	9.19232317025546	0.0024303223709988	0.034858002360268	5.57334003736915	0.0662347263844586	FBgn0050042	Cuticular protein 49Ab	protein_coding	36345
FBgn0032281	2868.97147666759	-1.47089680487936	0.475333276251583	9.18908535981706	0.00243462517015386	0.0348605312499319	936.914671557235	365.553003558163	FBgn0032281		protein_coding	34467
FBgn0005654	277.190559442724	1.29327632363774	0.42073800302189	9.18384812972293	0.00244160141500117	0.0349012669271233	3.2995415422828	5.31387337709105	FBgn0005654	Origin recognition complex subunit 3	protein_coding	36454
FBgn0037553	304.616990421762	-1.50283277279289	0.486553485631104	9.16396070304862	0.00246827772539945	0.0352229902435381	14.9741524369451	3.33001729460928	FBgn0037553		protein_coding	40964
FBgn0039091	6177.07086151191	1.44947235242608	0.469426633899202	9.15992069260453	0.00247373290136158	0.0352413078426689	89.9789703503817	171.448204027123	FBgn0039091		protein_coding	42780
FBgn0035197	526.802669073884	1.42562228104017	0.462419845122548	9.15614939524599	0.00247883627928501	0.0352545604164979	4.59832681268902	9.05053314993792	FBgn0035197		protein_coding	3772105
FBgn0004171	488.373266676646	1.71555306682474	0.552095506285207	9.14350324920181	0.00249602736081476	0.0353799314499381	16.8937226409431	33.0165687477883	FBgn0004171	Male-specific RNA 98Cb	protein_coding	43367
FBgn0035497	1867.97961258567	1.272493997595	0.41432066981373	9.14526957918369	0.002493618973343	0.0353799314499381	22.9245950530377	35.6239227299199	FBgn0035497		protein_coding	38487
FBgn0033724	1126.6090815197	-1.34831145213891	0.438469435425501	9.1367318040884	0.00250528210664205	0.0353845212703362	189.486244018582	55.7186271278111	FBgn0033724		protein_coding	36347
FBgn0036199	347.0880999222	-1.17535072808954	0.384218176665038	9.13771489073925	0.00250393633333492	0.0353845212703362	17.6608215082678	6.46909085460333	FBgn0036199	Bmcp	protein_coding	39322
FBgn0264295	35.4211536276818	1.89402029616776	0.615614764279158	9.13407941527198	0.002508916695186	0.0353845212703362	12.02943618746	40.2286142239314	FBgn0264295		protein_coding	33617
FBgn0028397	258.389808814306	1.20137302529428	0.392548057728702	9.12613660770316	0.00251983282629172	0.0354792461941874	2.0954033551911	4.04235353169037	FBgn0028397	Transducer of ERBB2	protein_coding	32574
FBgn0035300	463.345760296552	-1.73385072314488	0.558669778729784	9.12129817076935	0.00252650610576013	0.0355140159425318	26.9786716719741	5.70491112115438	FBgn0035300		protein_coding	38264
FBgn0014163	3841.71496421811	-1.43067817021362	0.464998773044516	9.10406858828617	0.00255041554065255	0.0356720372308489	97.4789438621404	28.9318813605406	FBgn0014163	failed axon connections	protein_coding	39826
FBgn0031220	834.811782577273	-1.65036174923428	0.533326465570654	9.10529826585584	0.00254870153592762	0.0356720372308489	29.2330554146967	6.76810064949448	FBgn0031220		protein_coding	33170
FBgn0033207	208.434449884275	-1.23203665631644	0.403197296312693	9.09438111532864	0.00256395955272994	0.0357431193093441	26.8946372550834	11.7417875838969	FBgn0033207		protein_coding	35710
FBgn0030420	98.8846450744438	-1.1254217913453	0.370676720956633	9.06056730833423	0.00261180929951443	0.0361818262404563	2.6141345727876	1.12415889362748	FBgn0030420	pirate	protein_coding	32229
FBgn0036605	91.0243549855895	-2.02275439132789	0.65232395289457	9.05805430359295	0.00261540142486569	0.0361818262404563	28.0973715276632	3.08313346808899	FBgn0036605		protein_coding	39801
FBgn0031684	584.517087533254	1.03672582324778	0.341279279069458	9.03802709730216	0.00264420844739785	0.036500446018982	59.6720830132309	120.723230030949	FBgn0031684	NADH dehydrogenase (ubiquinone) 13 kDa A subunit	protein_coding	33744
FBgn0037070	1563.8288255782	1.25051840111982	0.410366604238544	9.01511675370129	0.00267755784888202	0.0367875541027304	47.552940504867	72.8042267556692	FBgn0037070		protein_coding	40356
FBgn0053178	258.729965663079	1.60294838403364	0.52170482707111	9.0169174902186	0.00267492121608628	0.0367875541027304	15.7436175917569	42.3064485063218	FBgn0053178		protein_coding	318913
FBgn0030186	230.116464430152	-2.53391868794915	0.800580909658982	9.00769702147964	0.00268844966168834	0.0368701667888687	17.6629029957237	1.04784761232782	FBgn0030186		protein_coding	31952
FBgn0043470	699.460659748359	2.83813539610502	0.884157258730472	8.99690924610701	0.00270436590316264	0.0370283357373064	8.59702917831196	75.8462298596937	FBgn0043470	lambdaTry	protein_coding	36214
FBgn0052054	115.033604820019	-1.48818741891478	0.487449640511405	8.98444671024558	0.00272287223022812	0.0372213990306912	5.74209389491093	1.68643393023204	FBgn0052054		protein_coding	326185
FBgn0027578	1722.07269464608	-1.19407979802726	0.393109823846552	8.97907468528457	0.00273088906546258	0.0372706798465717	62.8452683078681	23.0026179171418	FBgn0027578	Neprilysin-like 21	protein_coding	43413
FBgn0035078	124.825418062583	1.31611701267216	0.433754377708276	8.9522384635714	0.00277129795401359	0.0376915762431891	1.4378886243253	2.40343569008188	FBgn0035078	Thiamine pyrophosphate carrier protein 2	protein_coding	37983
FBgn0051025	1230.49043786565	1.40879626485177	0.464255104003638	8.8693213728549	0.00290002928137519	0.0393249556485676	10.8724453124569	16.8725686266569	FBgn0051025	Protein phosphatase 1c interacting protein 1	protein_coding	43581
FBgn0051988	533.953228126163	1.65616101521812	0.542088266032858	8.86491747435315	0.00290703391913453	0.0393567669052059	13.2136712149306	35.3372355497939	FBgn0051988		protein_coding	326182
FBgn0011591	300.36467882683	-1.12691295722264	0.374621596494073	8.85072331124532	0.00292972767169528	0.0395372833394277	12.9391242699657	5.02739702611333	FBgn0011591	fringe	protein_coding	40314
FBgn0053191	83.1412754594681	1.86589169067526	0.611492561241282	8.840789402539	0.00294571705527208	0.0396896613762975	1.42179214217225	2.37962261951836	FBgn0053191		protein_coding	251270
FBgn0025583	12.9084048552732	3.2243644822099	1.05123744331839	8.8358890366124	0.00295363718701277	0.0397330047068215	0.991472810836078	9.57654279693513	FBgn0025583	Bomanin Short 2	protein_coding	49802
FBgn0032161	87.8287433663716	-1.68145540235653	0.55405369476171	8.81499613648803	0.00298764843261248	0.0401266358644041	6.17100397624989	1.79031596324751	FBgn0032161		protein_coding	34316
FBgn0043792	132.79913152557	-1.11892332223592	0.373643448597886	8.81200046208863	0.00299255755346724	0.0401287717645893	4.97545336223076	2.32664526493708	FBgn0043792		protein_coding	37986
FBgn0052819	173.497075507659	1.84042626707806	0.602228027795017	8.80616392710769	0.00300214564405687	0.0401299468370133	2.23570061258103	3.84337245669719	FBgn0052819		protein_coding	318227
FBgn0028526	941.203844168523	1.82918728934432	0.599270632822607	8.76435474871298	0.00307174730363009	0.0409307905695063	26.3484940444919	38.3577803932026	FBgn0028526		protein_coding	34828
FBgn0042135	2701.62961974491	-1.38330671513549	0.4587155288237	8.76699478631744	0.00306730421014226	0.0409307905695063	74.0061987251009	29.5161580057434	FBgn0042135	Gdap2	protein_coding	59173
FBgn0014391	1106.45833821739	1.05130695367523	0.352325494855351	8.71375376121978	0.00315818237789018	0.0415879144258608	216.367645206158	376.814840162951	FBgn0014391	stunted	protein_coding	44046
FBgn0032338	103.627363219328	1.35546081214393	0.452922712127753	8.71244803297812	0.0031604452013971	0.0415879144258608	1.31163454846744	2.21988861273909	FBgn0032338		protein_coding	34539
FBgn0035975	389.421073029608	-1.34773556994095	0.448730889455689	8.72063089730949	0.00314629146004082	0.0415879144258608	23.9845660259196	8.4475864886474	FBgn0035975	Peptidoglycan recognition protein LA	protein_coding	39062
FBgn0041710	916.741356601335	-1.86883843524402	0.613209024253779	8.71403157366743	0.0031577011421063	0.0415879144258608	66.0071651096594	18.5171813024171	FBgn0041710	yellow-f	protein_coding	41595
FBgn0031830	1674.5894804084	1.15139396515182	0.385440422989858	8.69694203531782	0.00318744334297427	0.0418155259953915	150.545493133016	294.797308000905	FBgn0031830	Cytochrome c oxidase subunit 5B	protein_coding	33918
FBgn0031471	233.890759955798	-1.20777760728996	0.404855934342524	8.68866740684891	0.00320194642953672	0.0419380518398856	16.4559827618836	5.12658097687022	FBgn0031471		protein_coding	33484
FBgn0013308	66.5371332787585	-1.28946223796062	0.43267971029209	8.6858035775245	0.0032069815194332	0.0419389781364887	4.36911538135292	1.70102130015784	FBgn0013308	Ornithine decarboxylase 2	protein_coding	35767
FBgn0034755	86.301248221349	1.18901882508847	0.400292547096987	8.68031774256487	0.003216649013043	0.0420003877313559	8.47285840921444	13.7541007407721	FBgn0034755		protein_coding	37593
FBgn0034462	183.963553582649	-1.80040633365248	0.595130642071417	8.66884883263519	0.0032369560624728	0.0421352924742222	22.6626464861157	5.50919455013887	FBgn0034462		protein_coding	37257
FBgn0051087	632.934844146141	1.19577103591779	0.400845047042119	8.67029288129608	0.00323439205247738	0.0421352924742222	15.6338075036775	31.254998153816	FBgn0051087		protein_coding	43062
FBgn0032453	1524.74245569338	1.1665462758828	0.39128433561112	8.65762314298024	0.00325695863975331	0.0422654171868449	54.5732133733177	115.993356144856	FBgn0032453		protein_coding	34683
FBgn0038887	185.594300700366	1.40265702617713	0.46874176136127	8.65911109867959	0.00325430010984655	0.0422654171868449	2.00571939767414	4.83729438298803	FBgn0038887		protein_coding	42539
FBgn0015229	258.284045854413	-1.22918282457721	0.412379071579756	8.6499978962154	0.00327061734502562	0.0423775695257308	10.4620645179497	3.75856552820653	FBgn0015229	gliolectin	protein_coding	42571
FBgn0031343	208.787972875655	1.29750188582221	0.435186342338372	8.62725947106573	0.00331169414801152	0.0428089324205508	4.69629194620536	8.23750349279357	FBgn0031343		protein_coding	33331
FBgn0035888	667.197106624404	-1.32763972159536	0.444784947352629	8.62565091449132	0.00331461977727266	0.0428089324205508	20.0350185388634	6.36773009045113	FBgn0035888		protein_coding	38954
FBgn0036327	101.513608119832	1.30605650761123	0.438490327003012	8.62318431065848	0.00331911111925435	0.0428089324205508	3.08968204895592	5.83349517909511	FBgn0036327		protein_coding	39469
FBgn0034840	1018.96504330993	1.47452726478872	0.492281944531708	8.60937982732483	0.00334436159046575	0.042965968838929	31.4500492386108	47.3404078049059	FBgn0034840		protein_coding	37688
FBgn0034546	192.025187479325	1.51414888708252	0.507267360146546	8.56277873745601	0.00343105334211587	0.0437988393519537	3.06915799572395	6.15371828688278	FBgn0034546		protein_coding	37349
FBgn0035926	927.37821282418	1.86983618885633	0.619129985971756	8.55944715134667	0.00343733788948216	0.0437988393519537	175.628518815048	642.036036842675	FBgn0035926	Acyl-CoA binding protein 5	protein_coding	39005
FBgn0050360	545.036085736728	1.20714712265141	0.406917933384506	8.5598934200801	0.00343649539081371	0.0437988393519537	9.91000134709485	20.1806590111958	FBgn0050360	Maltase A6	protein_coding	246565
FBgn0262577	721.837777305332	1.03679734921455	0.350983873278947	8.55057095242901	0.00345413871795199	0.043946632363341	295.588873184822	574.669394519999	FBgn0262577		protein_coding	12798272
FBgn0032033	50.0583762934644	1.41065418053019	0.478566126260045	8.5293966794196	0.00349455521906963	0.0443144992850715	2.5464066489129	5.38090189225109	FBgn0032033		protein_coding	34157
FBgn0052405	706.349978923054	-1.74914335953134	0.582481072127101	8.52446638971587	0.00350403474460556	0.0443144992850715	103.202267643643	27.3805273127973	FBgn0052405	Cuticular protein 65Av	protein_coding	318014
FBgn0284244	1135.55202694647	-1.08986657036641	0.369156220153541	8.52527097354167	0.00350248597860968	0.0443144992850715	32.4552747220383	14.3632196865368	FBgn0284244	lethal (2) k05911	protein_coding	34731
FBgn0027790	331.44294736305	-1.35926557779783	0.458087341538921	8.51861889198041	0.00351531169685896	0.0443906625038334	33.2083248159808	9.94024750535938	FBgn0027790	GV1	protein_coding	38238
FBgn0033834	323.846010780224	1.18550079327532	0.401267518052929	8.51455911556042	0.0035231627086308	0.0444234008395717	2.10921239688604	3.37337816511587	FBgn0033834		protein_coding	36485
FBgn0035988	1140.77073419409	1.52245258964665	0.510719092571181	8.50547717990885	0.00354079045358115	0.0445791322680381	25.4450171808543	37.875316401811	FBgn0035988		protein_coding	39084
FBgn0031432	1250.01571816317	-1.50520289319683	0.506747816180691	8.45623016880823	0.00363795105592306	0.0453108223656276	77.4166429768247	20.9579928729684	FBgn0031432	Cytochrome P450 309a1	protein_coding	33438
FBgn0033367	22889.9152447085	1.72736672867475	0.577478308258958	8.45955371486431	0.00363130945363711	0.0453108223656276	314.285157330559	654.488321771228	FBgn0033367	Prophenoloxidase 2	protein_coding	35910
FBgn0051463	541.171372994276	1.28238026848985	0.43451088652151	8.45429971762239	0.00364181443966159	0.0453108223656276	13.5352074841492	32.1621784756015	FBgn0051463		protein_coding	40978
FBgn0260462	10598.6194139186	-1.00225426159553	0.341453448855643	8.44852538504978	0.00365339545090997	0.0453880658371874	463.19491333969	185.149012862462	FBgn0260462	Cathepsin F	protein_coding	40628
FBgn0002865	992.857757973281	1.46039735905679	0.492532622594838	8.44454333345868	0.0036614036734224	0.045420760988359	27.3564140817167	44.4557194188396	FBgn0002865	Male-specific RNA 98Ca	protein_coding	47854
FBgn0028396	1224.02304644551	-2.67539880162828	0.865762189459416	8.43903080880996	0.00367251927106535	0.0454918516157772	163.789578379011	15.8131132070914	FBgn0028396	Turandot A	protein_coding	44121
FBgn0038070	48.9312773355847	-1.89325087951099	0.636095301638862	8.42303128434401	0.00370497588038099	0.0457597021015477	2.64893716604751	0.734890773605434	FBgn0038070		protein_coding	41557
FBgn0037759	370.287961060092	1.29664098343639	0.440034098397435	8.41707072271754	0.00371714192062864	0.0458429415262346	6.34409945089245	8.99414079721805	FBgn0037759		protein_coding	41208
FBgn0265011	129.476723000796	-1.65139676663296	0.557286817668036	8.40700836961238	0.00373777235511503	0.0460301761749443	2.74630992556075	0.857192421215306	FBgn0265011	Notopleural	protein_coding	35904
FBgn0003944	179.566704845453	-1.25809267068408	0.428104555665171	8.40283677430887	0.00374635932087286	0.0460687678933536	3.97954615331216	1.61726739903653	FBgn0003944	Ultrabithorax	protein_coding	42034
FBgn0051865	75.1020626934195	1.87681613530245	0.627853413816378	8.39953237023038	0.00375317546813771	0.0460855034227143	1.32857436233003	6.09375462762339	FBgn0051865	transcriptional Adaptor 1-1	protein_coding	318991
FBgn0005613	248.145722906491	-2.04971697652727	0.683360183991467	8.3652375386214	0.00382466624093836	0.0467594506562189	6.10546959577943	1.63656726512152	FBgn0005613	Sox box protein 15	protein_coding	36575
FBgn0052364	38.5989223324939	1.81734408083912	0.614159812741641	8.36186193750852	0.00383177746202707	0.0467786936404692	1.21700137771045	3.19510507245873	FBgn0052364	tumorous testis	protein_coding	317996
FBgn0051029	821.281254001668	1.29834538942123	0.442066304039763	8.35296283627061	0.00385058932103403	0.0468728798041722	8.8677148288872	13.3100237349974	FBgn0051029		protein_coding	318562
FBgn0039257	1874.99630387629	-1.86278556763292	0.624359276782308	8.34913686874549	0.00385870590820934	0.0469040971403633	9.86478703902186	4.07356871640791	FBgn0039257	tenectin	protein_coding	42990
FBgn0034759	157.840277978944	-1.87246360425157	0.629079331986332	8.33508358855039	0.00388866886965078	0.0471326751948491	24.5780711557115	3.55594903335657	FBgn0034759		protein_coding	37597
FBgn0025814	1281.72828828585	1.25099744368038	0.427371725461629	8.31908929086732	0.00392305840784909	0.0474134441051633	84.2101498161535	171.241829972154	FBgn0025814	Microsomal glutathione S-transferase-like	protein_coding	44110
FBgn0032026	1340.32602527744	-1.02068298865528	0.350418872445443	8.32031181142393	0.00392041896430478	0.0474134441051633	20.3842205098381	8.70496928461353	FBgn0032026		protein_coding	34148
FBgn0016694	460.569888418095	1.39931155886638	0.477066094686988	8.2964227891966	0.0039723246432064	0.0476097735315941	2.89728103242916	9.35903560611134	FBgn0016694	PAR-domain protein 1	protein_coding	45588
FBgn0035056	109.543864437762	-1.26273132786809	0.432926496753823	8.29789381630695	0.00396910831000554	0.0476097735315941	5.48379975629742	1.98028339223748	FBgn0035056	spatzle 6	protein_coding	37956
FBgn0035693	202.354435082677	1.20392955369209	0.412617139893744	8.29606069405572	0.00397311675423459	0.0476097735315941	2.43505793988233	3.72393455269137	FBgn0035693		protein_coding	38722
FBgn0036678	140.744654967498	-1.71523745360571	0.581219670101639	8.30571696396225	0.00395204781849102	0.0476097735315941	9.23446943013008	1.61358053559577	FBgn0036678		protein_coding	39895
FBgn0037939	513.653740957928	1.43802591185505	0.489589641299183	8.30006630357352	0.0039643631118863	0.0476097735315941	7.15728649398247	13.1966398494137	FBgn0037939		protein_coding	41413
FBgn0036870	14.7233828080673	-2.95560725478445	0.996390348738178	8.28828785664892	0.00399015924330966	0.047746268112578	3.38354321866471	0.551720530732854	FBgn0036870		protein_coding	40112
FBgn0004240	347.209339044284	-4.83971153087542	1.43809166298885	8.27951761824502	0.00400947793861172	0.0478419062505534	62.3894670093829	3.30307191296752	FBgn0004240	Diptericin A	protein_coding	37183
FBgn0031055	472.764858638117	1.02991837853829	0.35465990760686	8.28050669517334	0.00400729449057439	0.0478419062505534	7.80878919302037	14.8954142558366	FBgn0031055	eye transformer	protein_coding	32975
FBgn0051269	333.360203060178	1.4546791197497	0.49639573163938	8.27296618695489	0.00402397122331325	0.0479471211488721	11.1840489558619	27.8177734067775	FBgn0051269		protein_coding	318653
FBgn0039155	413.223255314083	-1.11100921925127	0.38247549469129	8.25896933095142	0.00405511438883686	0.0481822874217915	15.8474987119228	5.02554509786164	FBgn0039155	Kallmann syndrome 1	protein_coding	42865
FBgn0041195	179.089342281597	1.10835698612981	0.38171254636009	8.25935211141739	0.00405425944435893	0.0481822874217915	1.9217383264441	2.96475085863346	FBgn0041195	Polycystic kidney disease 2	protein_coding	34651
FBgn0036031	201.570013983211	1.39017489702963	0.475533111030119	8.25536120745895	0.00406318219378792	0.0482103415352813	2.28920574447318	3.47474961853032	FBgn0036031		protein_coding	39134
FBgn0031547	169.666035119084	1.57202531402543	0.535473573508629	8.25226221823281	0.00407012460714852	0.0482249827225675	3.48857931058906	7.36049248227706	FBgn0031547	Scavenger receptor class C, type IV	protein_coding	33576
FBgn0039471	8631.23550845248	1.45090956221477	0.495142111755703	8.24801004126444	0.00407967006241084	0.0482703819149115	289.540777086822	701.154002637924	FBgn0039471		protein_coding	43247
FBgn0001257	1674.31427330376	-1.34310499144397	0.460218888507548	8.22714798218881	0.00412683317069763	0.0487601211553197	80.708006099241	26.4882830048078	FBgn0001257	Ecdysone-inducible gene L2	protein_coding	38513
FBgn0031918	61.50149210507	1.41382284436965	0.487935690037707	8.21937077953398	0.00414455684469307	0.0488329375508606	2.33021248831367	4.3336480721911	FBgn0031918		protein_coding	34027
FBgn0010217	21880.3313645619	1.06895608528837	0.368835916033601	8.21448538406946	0.00415572989938838	0.0488963874512995	509.648781514064	851.422040608093	FBgn0010217	ATP synthase, beta subunit	protein_coding	43829
FBgn0039674	2175.25298495943	1.06123835651349	0.366478853325797	8.20648208393929	0.00417409998923556	0.0490442235174715	47.5765793009675	89.3965056700289	FBgn0039674		protein_coding	43483
FBgn0052758	1081.93821554309	-1.05658395127926	0.365264862822772	8.19500072205173	0.00420059775837795	0.0492870136983013	20.5359983219892	11.7635756286451	FBgn0052758	Sorting nexin 27	protein_coding	31493
FBgn0053095	392.525191376508	-1.09850592474059	0.379616751200888	8.18953620459091	0.00421326935898569	0.0493671283560487	8.41145173686309	3.28344043923146	FBgn0053095		protein_coding	43012
FBgn0004425	85563.127554296	1.14018090815803	0.393614784008909	8.18124128435213	0.0042325787441041	0.0494874955298889	12510.1415874197	19497.0700873664	FBgn0004425	Lysozyme B	protein_coding	38125
FBgn0031155	64.6644168844101	1.42057147162551	0.488501902747921	8.1792576081434	0.0042372097891172	0.0494874955298889	1.8857544829796	3.72532319512909	FBgn0031155		protein_coding	33088
FBgn0033961	386.54814677165	1.15842952544605	0.399940723409573	8.1715806128965	0.00425518098446181	0.0495831295954943	49.1338402454231	103.494338257021	FBgn0033961	NADH dehydrogenase (ubiquinone) B15 subunit	protein_coding	36640
FBgn0001217	559.903730029191	1.33433103628753	0.459135458055152	8.16799754669142	0.00426359517599058	0.0496127438660722	9.00528765849949	13.3226675783435	FBgn0001217	Heat shock protein 70 cognate 2	protein_coding	41609
FBgn0263027	67.9383014991583	1.53199518259116	0.526649633530208	8.15544770341489	0.0042932000230814	0.0498885196629872	1.80194225609635	4.34682904516429	FBgn0263027		protein_coding	33984
