baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionko	ensembl	description	gene_biotype	entrezgene_id
FBgn0031440	94.3152086761115	1.5521454875341	0.511706345901952	8.90688352649154	0.00284097693454649	0.0262814773463889	5.32249446782997	1.47232335348638	FBgn0031440		protein_coding	33447
FBgn0031715	29.7077373421788	1.82515323618411	0.603616081360417	8.90710345349432	0.00284063480231286	0.0262814773463889	2.38236380157105	0.920080559913295	FBgn0031715	tombola	protein_coding	33779
FBgn0032803	105.284878058233	-1.55267978730353	0.511302910508361	8.89942345755105	0.00285260710494098	0.0263588729742601	2.12140434975679	4.73735742153342	FBgn0032803		protein_coding	35244
FBgn0036941	48.198251555104	1.76084776793533	0.580065820428939	8.89201560965045	0.00286420371200988	0.0264056040846938	2.0099188866432	0.936687695943958	FBgn0036941		protein_coding	40203
FBgn0038921	227.583649541965	1.3121635767166	0.434754630321665	8.86149560054598	0.00291248845550312	0.0267895862945822	11.1591100792748	4.38293259598036	FBgn0038921	Testicular haploid expressed gene	protein_coding	42585
FBgn0039498	77.6810184612886	1.42571849478446	0.473276355789605	8.85716538309841	0.0029194058135257	0.0268226636519153	5.22434720665417	2.01090502396579	FBgn0039498		protein_coding	43279
FBgn0052238	89.9424109809442	1.50399318812338	0.498130141542518	8.8509860381909	0.00292930599130479	0.0268830399838381	2.49210612396509	0.917526873961818	FBgn0052238	Tubulin tyrosine ligase-like 1B	protein_coding	326203
FBgn0050177	58.8469559660894	1.67331486949943	0.553747476285959	8.84032832008435	0.00294646135153485	0.02700978646424	2.38421201976679	1.02230511886555	FBgn0050177		protein_coding	246500
FBgn0039309	107.972634612951	-1.39729042014905	0.463087224431315	8.81985763352922	0.00297969912372162	0.0272526048960089	1.99007632583502	4.90826546759149	FBgn0039309		protein_coding	3772439
FBgn0051528	163.521919079162	1.26369778003347	0.420339399488872	8.82167121257661	0.00297673914352812	0.0272526048960089	7.82994191855813	3.58400127805945	FBgn0051528		protein_coding	318785
FBgn0050293	230.830566070472	1.21995644727112	0.406106453730563	8.81227810897114	0.00299210221907093	0.0273350876936842	7.67805884793269	3.40634437300283	FBgn0050293	Chitinase 12	protein_coding	246535
FBgn0031786	70.7169456533048	1.77341995708173	0.58531260722127	8.80626295553712	0.00300198270304784	0.0273634450449372	4.6131405215941	1.93533307663509	FBgn0031786		protein_coding	33869
FBgn0038957	109.056775443579	1.22455685004497	0.408717176123873	8.80689196711023	0.00300094793948745	0.0273634450449372	5.90216599702241	2.25602017926422	FBgn0038957		protein_coding	42626
FBgn0050378	89.8137889017867	1.58664269323631	0.525877595131289	8.80286368953653	0.00300758098462698	0.0273835671159498	4.96315951215722	1.49967814032783	FBgn0050378		protein_coding	246577
FBgn0052351	1378.98981278917	1.28561657525852	0.426699159603455	8.80001219814451	0.00301228531047455	0.0273955137020185	31.8702058777109	15.8006943265151	FBgn0052351	Sperm-Leucylaminopeptidase 2	protein_coding	326209
FBgn0046332	177.858627437291	1.27958939011622	0.426389460649962	8.78590373622653	0.00303567135732355	0.0275771449738413	5.84872099820815	2.42282828545091	FBgn0046332	gasket	protein_coding	318552
FBgn0267491	27.1077200805274	1.77454047727841	0.593496007037377	8.77270719427444	0.00305771275687618	0.027746166544418	3.52130403068436	1.07080962403546	FBgn0267491	Male-specific transcript 77Y 13	protein_coding	26067045
FBgn0031184	63.5460163575282	1.36163193586346	0.45532130866142	8.76823241625988	0.00306522356949606	0.0277519568915361	3.1932175116493	1.30941958664664	FBgn0031184		protein_coding	33129
FBgn0031620	172.625167392964	1.24754141540255	0.416584044164065	8.76542404891538	0.00306994692043279	0.0277635961135669	3.84206706719913	1.37446722073473	FBgn0031620		protein_coding	33668
FBgn0033687	53.3922961231173	1.6614196117923	0.552300691537028	8.76248425947591	0.00307489923049541	0.0277772776123948	6.2218188921156	2.69605763408796	FBgn0033687		protein_coding	36303
FBgn0034276	1304.9806261881	-1.09885268091549	0.367225063522135	8.74871111069835	0.0030982095171004	0.0279460011808418	14.1979382416796	26.7200952200891	FBgn0034276	Sarcosine dehydrogenase	protein_coding	37026
FBgn0034882	90.0425323560703	1.6470166165245	0.546466472246698	8.74736496310685	0.00310049740688884	0.0279460011808418	5.65114419912931	2.05942147808718	FBgn0034882	Entomoglyceroporin 1	protein_coding	37736
FBgn0040333	173.629240670326	1.18769223388539	0.397411239063281	8.74222842881898	0.00310924315721319	0.0279935872214646	4.5928736516389	1.97128849057804	FBgn0040333	brivido-3	protein_coding	31246
FBgn0033174	294.58414685527	1.22822196683699	0.410596512679669	8.72479933549917	0.00313910617227237	0.028171523022915	11.2505634906776	4.92216278619591	FBgn0033174		protein_coding	35669
FBgn0036652	202.810050110258	1.23809147390987	0.414214547595338	8.72290356186755	0.00314237191645115	0.028171523022915	4.75371444390564	2.4327408316778	FBgn0036652		protein_coding	39863
FBgn0051055	192.857516833089	1.35109315640707	0.450891318219872	8.72256258555156	0.00314295966365112	0.028171523022915	4.71776250256359	2.34258395872435	FBgn0051055		protein_coding	318574
FBgn0030394	1160.77034276808	-1.18912606450684	0.397337051669023	8.71585414715207	0.00315454586821793	0.0282127490938295	24.508890605227	61.5332802857445	FBgn0030394	Cuticular protein 11A	protein_coding	32198
FBgn0037742	157.918349874712	1.06696238525689	0.358918210396937	8.70340754983527	0.0031761575921823	0.0283746114098056	6.98196582094528	3.24028702685921	FBgn0037742	Regulatory particle triple-A ATPase 3-related	protein_coding	41190
FBgn0037826	86.1064820304821	1.56504963587156	0.522601738072166	8.67340304884624	0.00322887673876684	0.0287623319373233	2.58829694116179	1.25731032250788	FBgn0037826		protein_coding	41283
FBgn0038180	518.774855842595	-1.27443269560597	0.426364017296111	8.67263260801059	0.00323024208359983	0.0287623319373233	7.79319733470797	18.0790195710652	FBgn0038180	Chitinase 5	protein_coding	41687
FBgn0053868	25.1380879348775	2.11303159433273	0.705516205415049	8.66654484723496	0.00324105122844923	0.0288267948468678	6.63107391649954	1.11696750823258	FBgn0053868	His2B:CG33868	protein_coding	3772265
FBgn0034833	41.2767285420557	1.61556883678747	0.541751333996975	8.66430803498905	0.00324503203627959	0.0288304496424576	3.37837516232478	1.50045943814207	FBgn0034833		protein_coding	37680
FBgn0035955	73.9519622901039	1.2673251213736	0.427163842683915	8.65507329689195	0.00326151958205232	0.0289450902688511	6.39785732815563	1.84210212459122	FBgn0035955		protein_coding	39037
FBgn0053322	77.8869807854769	1.43725305322699	0.482900834761191	8.64669573283026	0.00327655038791602	0.0290465652390887	3.22823461445278	1.14218276298838	FBgn0053322		protein_coding	2768932
FBgn0037936	677.360181077839	1.39997225920022	0.467895334638026	8.63534008024057	0.00329703686371936	0.0291961290695148	25.2445249018785	14.2204622656659	FBgn0037936		protein_coding	41410
FBgn0052110	49.4957434976227	1.51845989902986	0.511775529668364	8.61740431955127	0.00332965992402337	0.0294527202041761	2.7456716961999	0.871223601595178	FBgn0052110		protein_coding	317858
FBgn0031460	36.311355081484	1.63734530624153	0.553015780702308	8.58324462215423	0.00339270289227412	0.0299447743803342	3.23065100677558	1.38752017455198	FBgn0031460		protein_coding	33472
FBgn0036224	152.448508396709	1.1504646046851	0.389008241139612	8.57965181338788	0.00339940368439449	0.0299711617414519	8.37015086343853	3.1523664531441	FBgn0036224	Regulatory particle triple-A ATPase 4-related	protein_coding	39351
FBgn0035056	96.4107440522267	-1.0917146680092	0.370304188931922	8.57011341920417	0.00341725867651685	0.0300957263593785	1.98028339223748	3.40878858799467	FBgn0035056	spatzle 6	protein_coding	37956
FBgn0000274	73.6926547364613	1.50991358538655	0.509185619555086	8.55082107488	0.00345366414611615	0.0302855541149444	2.99510936811429	1.14774861903704	FBgn0000274	Protein kinase, cAMP-dependent, catalytic subunit 2	protein_coding	43644
FBgn0031574	745.71612165953	1.23948610623616	0.417948840848856	8.55074251659991	0.00345381319215747	0.0302855541149444	11.0290528027312	5.36631257105529	FBgn0031574	Tubulin tyrosine ligase-like 4B	protein_coding	33609
FBgn0264272	829.80791862606	1.48355683370563	0.496960576706497	8.55221824123505	0.00345101444037277	0.0302855541149444	19.9943538990294	6.20891528347572	FBgn0264272	multiple wing hairs	protein_coding	38131
FBgn0265263	154.35316382591	1.56813927313605	0.525910256991317	8.55220761143437	0.00345103459183169	0.0302855541149444	39.9674425916112	14.8878889833017	FBgn0265263		protein_coding	10178824
FBgn0051793	344.677004010514	1.21300737517539	0.409770725665587	8.53565737005104	0.00348255528118808	0.0305044646972614	5.05988363977896	2.55655726936533	FBgn0051793		protein_coding	326161
FBgn0030780	183.617244520907	1.31570834085016	0.44441963592107	8.53050439990422	0.00349242898154584	0.0305247364231215	2.95638930248541	1.42646218562386	FBgn0030780		protein_coding	32654
FBgn0033285	108.042639537489	1.41149807793488	0.47667437165987	8.53192326044698	0.00348970744086722	0.0305247364231215	14.1224116706814	4.4605108028067	FBgn0033285		protein_coding	35810
FBgn0028988	137.614476575099	-1.31905411789386	0.446377374429419	8.50929584770551	0.00353336764198766	0.0307518472731303	3.36000528321323	9.46376595303092	FBgn0028988	Serpin 42Dd	protein_coding	49808
FBgn0035047	701.977364027303	1.1577970356476	0.39211569457614	8.50915318953517	0.00353364465941864	0.0307518472731303	24.5674377681024	10.5878710536432	FBgn0035047	Painting of fourth	protein_coding	37947
FBgn0036106	2277.81156235309	-1.05099820122572	0.356348885559376	8.51466930171411	0.00352294938959187	0.0307518472731303	84.0413446824013	139.338795248617	FBgn0036106		protein_coding	39220
FBgn0052299	37.0266360670565	1.62390760331536	0.550349621503896	8.51207217273073	0.00352798089430361	0.0307518472731303	5.05310836200738	1.60374305575997	FBgn0052299		protein_coding	317964
FBgn0050366	69.0825483982769	1.53757539774307	0.518915909735288	8.50119920549952	0.00354912490847203	0.0308515399847716	3.84273590304695	0.983251292627794	FBgn0050366	swift-tuttle	protein_coding	246569
FBgn0051473	140.952835818082	1.34202484795076	0.454029806020174	8.49934654799463	0.00355274048858812	0.0308515399847716	9.00011532449169	4.28254574207653	FBgn0051473		protein_coding	318753
FBgn0037186	772.608560519486	-1.01289555797054	0.344295557150784	8.48973806439948	0.0035715522315228	0.0309815852006209	14.6122018289622	28.590990534041	FBgn0037186		protein_coding	40492
FBgn0037455	55.7668104660886	1.58925462374819	0.538422178924999	8.47437895893155	0.00360183329449496	0.0312107357149585	3.36302772137286	0.96974589429679	FBgn0037455		protein_coding	40804
FBgn0035003	55.2630053369485	1.70505006084442	0.575950095276661	8.47152491137467	0.00360748885706519	0.0312262379524743	3.25753999327239	1.21414885985451	FBgn0035003		protein_coding	37898
FBgn0036403	212.486245695132	1.31643115082404	0.446106286536148	8.46870690995246	0.00361308185092281	0.0312411659829257	5.61241815457285	2.70368251985382	FBgn0036403		protein_coding	39556
FBgn0035730	44.5950061264469	1.63466215238177	0.555168530176382	8.46490779942173	0.00362063604924671	0.0312609555684063	4.59444332683182	0.96938747278897	FBgn0035730		protein_coding	38768
FBgn0085479	90.7191764706216	1.44730404340249	0.490219180151025	8.46366424523358	0.00362311223526848	0.0312609555684063	3.75261728237539	2.06915396924246	FBgn0085479		protein_coding	5740775
FBgn0004173	86.5255076637186	1.53688837815822	0.520200717944826	8.45677427047194	0.00363686290630817	0.0313461097452986	27.9811542674634	9.21684142751442	FBgn0004173	Male-specific RNA 84Db	protein_coding	40888
FBgn0040363	90.1518732665978	1.98844166053244	0.663533740020935	8.45023545924	0.00364996182516494	0.0314254708955566	4.57437101238479	0.904296752975129	FBgn0040363		protein_coding	31061
FBgn0030620	43.6157958287395	1.85831279599478	0.627642488385715	8.42731401547675	0.00369625945167277	0.0316889504582901	2.8085799444072	1.06923907813651	FBgn0030620		protein_coding	32450
FBgn0039463	73.7965227768101	1.41045613175459	0.480891955048699	8.4131164811957	0.00372523529285987	0.031903499708522	3.80020575876756	1.0526211064344	FBgn0039463	Spag1 axonemal dynein assembly factor	protein_coding	43239
FBgn0032478	118.927291725539	1.56676058171581	0.532287384589827	8.35100876596351	0.00385473260526055	0.0329372475670106	7.03219321952078	2.00695334393286	FBgn0032478	Radial spoke head protein 1	protein_coding	34712
FBgn0039678	1436.06831297564	-1.24293437063278	0.423908797387848	8.34938600721777	0.00385817684477366	0.0329372475670106	150.71974855264	276.573520107284	FBgn0039678	Odorant-binding protein 99a	protein_coding	43488
FBgn0016034	101.78300575894	1.16652616377445	0.401086054877048	8.32283061888294	0.00391498650881656	0.0333869388016922	3.50593536023256	1.38840333084883	FBgn0016034	maelstrom	protein_coding	40489
FBgn0025111	359.336088520428	1.2283840876211	0.421058787308222	8.28987907179591	0.00398666434837586	0.0339623431197082	19.910771654779	7.78159523279805	FBgn0025111	Adenine nucleotide translocase 2	protein_coding	32008
FBgn0032089	68.1380785756412	1.21923503775817	0.420298436574898	8.28789600273806	0.00399102037719166	0.0339636254649102	4.53871880289676	2.05188663942115	FBgn0032089	Rcd-1 related	protein_coding	34229
FBgn0031155	59.2326570179605	1.62833346510276	0.557554715925482	8.2781563208077	0.0040124850660417	0.034110346729845	3.72532319512909	1.05346881176999	FBgn0031155		protein_coding	33088
FBgn0039246	83.8359318149473	1.63920969223128	0.5592733868113	8.27612527189743	0.00401697595186283	0.0341126159697626	2.11462934169011	1.08143058740863	FBgn0039246		protein_coding	42978
FBgn0038539	78.1537074598337	1.5564814076201	0.532955831474596	8.26979727733618	0.00403100070368793	0.034195758070361	11.2052863357222	3.40500293044513	FBgn0038539	Autophagy-related 8b	protein_coding	42132
FBgn0036328	69.4804346165712	1.51531328989542	0.519701455130063	8.26592941670378	0.00403959757865919	0.034232728274136	3.38298746597748	1.61360965654906	FBgn0036328		protein_coding	39470
FBgn0039376	41.1442574971129	1.80052548421918	0.616602556609677	8.26377375123738	0.00404439694840371	0.0342374735380591	2.86480504616751	0.532189575525488	FBgn0039376		protein_coding	43120
FBgn0250822	37.6227300602353	1.61664022378289	0.556378266527681	8.25867515100107	0.00405577156774149	0.0342978127550579	6.03197636252915	2.19652637806584	FBgn0250822		protein_coding	5740154
FBgn0265627	214.980510817384	1.26220215774748	0.433823315701524	8.2549720805045	0.00406405326126539	0.0343318976338696	2.78098857706596	1.21750326799375	FBgn0265627		protein_coding	19835622
FBgn0035568	91.0562347265436	1.69142501689161	0.577270720551764	8.24310412713315	0.00409071136154508	0.0345209874146688	4.94149051185368	1.88680912381321	FBgn0035568		protein_coding	38572
FBgn0036346	72.8790378562377	1.56677460822185	0.537251998279063	8.23932327775466	0.00409924132400321	0.0345568610987995	2.76257813422622	1.10970873244054	FBgn0036346		protein_coding	39490
FBgn0033820	2079.41517552232	1.19155557275511	0.409693551629602	8.23052091651719	0.00411917050007285	0.0346886558483716	281.005972296717	103.542314255315	FBgn0033820		protein_coding	36471
FBgn0261534	1531.95111592913	-1.0766675842208	0.37119682969684	8.22680797047543	0.00412760641763568	0.0347234889883602	121.076864548789	225.14271276312	FBgn0261534	lethal (2) 34Fc	protein_coding	34838
FBgn0038445	50.7978391937496	1.53098253776021	0.52789145883189	8.22375546853421	0.00413455495579107	0.03474575007593	2.72590088253046	0.736815011159423	FBgn0038445		protein_coding	42013
FBgn0034863	44.0513700911193	1.67058336327629	0.57425714905305	8.22110910909635	0.00414058860836885	0.0347602844087181	4.3815933502104	1.89826892188342	FBgn0034863	SKP1-related F	protein_coding	37713
FBgn0032768	109.252797597726	1.48499104085608	0.510095738218955	8.21366561797107	0.0041576077318681	0.0348669159320527	6.50268980149651	2.21438881545554	FBgn0032768		protein_coding	35205
FBgn0000615	1495.77549513193	1.07409668576304	0.370849738736423	8.20772217693704	0.00417124818422815	0.0349450210952558	35.3162535979114	17.2982809044658	FBgn0000615	exuperantia	protein_coding	37345
FBgn0037310	76.7669381577695	1.52178267582222	0.523779928852803	8.19552693755586	0.0041993795732084	0.0351442377546436	6.49472860193666	2.36536938553956	FBgn0037310	Tim17b1	protein_coding	40635
FBgn0032069	16684.4473473386	1.23508999345925	0.425517264394598	8.1798614569619	0.00423579951172034	0.0354123362905316	435.141009303095	180.980420076085	FBgn0032069	Lysosomal alpha-mannosidase VI	protein_coding	34206
FBgn0051141	54.2237103756562	1.49960769816009	0.518792307611902	8.17313673339383	0.0042515319794837	0.0354704258949487	4.92547080756693	1.18470996010697	FBgn0051141		protein_coding	318605
FBgn0035413	45.9359671019829	-1.46586266059015	0.507289952345491	8.16940692042144	0.00426028349446936	0.0354828260573966	4.33640165574465	8.66546566741597	FBgn0035413		protein_coding	38387
FBgn0052601	30.4796791742306	1.59617185146793	0.553975036590479	8.16875904920551	0.0042618055071415	0.0354828260573966	2.42448389080146	0.870184686624317	FBgn0052601	Nascent-associated complex beta-subunit-like, testis 3	protein_coding	326224
FBgn0032314	141.660771881208	1.49031707112124	0.513076138784752	8.15790418587822	0.00428738880079446	0.0356590648354439	5.16879622718064	1.46840310875191	FBgn0032314		protein_coding	34509
FBgn0032563	47.7797347030288	1.51071665517191	0.523486754127476	8.15104066345601	0.00430364572103331	0.0357207017914337	5.34447855337288	1.95072374979609	FBgn0032563		protein_coding	34904
FBgn0050156	146.279785939872	1.25611248483947	0.434815460067211	8.15263187712397	0.0042998711978059	0.0357207017914337	5.35977718286485	2.70312106246338	FBgn0050156		protein_coding	246488
FBgn0046876	111.038613768319	-1.83058189924762	0.625224291959527	8.13805792025988	0.00433456843342736	0.0359404257375353	2.81486265989135	6.9027001913933	FBgn0046876	Odorant-binding protein 83ef	protein_coding	40747
FBgn0052450	67.3553706572108	1.45512398601719	0.504552867401877	8.12365539951671	0.00436913757094977	0.0361899025876824	7.75672135939686	2.05125490325628	FBgn0052450		protein_coding	318034
FBgn0033442	144.79357699775	1.1854228139594	0.412162073408016	8.11391919818583	0.00439266542525103	0.036347506121237	9.56073702706849	3.40941307800759	FBgn0033442		protein_coding	36004
FBgn0050295	103.831701719018	1.02571730478281	0.357991027339808	8.11078889604924	0.00440025727551229	0.0363730580931804	2.64906331349452	1.13404458234717	FBgn0050295	Inositol phosphate kinase 1	protein_coding	37360
FBgn0033168	28.7473362990273	1.93085232002637	0.66829931585931	8.09069503735419	0.00444930960125393	0.0367033956483419	5.67442559715186	1.2090040971272	FBgn0033168		protein_coding	35663
FBgn0035034	44.9283817127106	1.66069007995351	0.575282206135203	8.08618040132612	0.00446040693559922	0.0367199249866456	2.86531544506508	1.28210234472002	FBgn0035034		protein_coding	37933
FBgn0039124	141.786936785956	1.23613811031647	0.429932648651149	8.08762734142073	0.00445684717636495	0.0367199249866456	4.95080305934711	2.18224204206234	FBgn0039124	testis-specifically expressed bromodomain containing protein-1	protein_coding	42823
FBgn0038342	93.66984557344	1.3213518905418	0.459417369568463	8.08342889369004	0.00446718417839243	0.0367382682532558	9.00900043286607	3.41349673248226	FBgn0038342	B9d1	protein_coding	41888
FBgn0026141	120.251483465225	1.31011155382283	0.455380748845955	8.08032708872808	0.00447483681262393	0.0367637661228391	14.8542411258123	7.51637828559524	FBgn0026141	Cytoplasmic dynein light chain 2	protein_coding	33319
FBgn0004581	160.698129353742	1.25239559824034	0.435739711496191	8.0652323893031	0.00451226876418527	0.0370336204670328	2.07367927555421	0.969646727921518	FBgn0004581	benign gonial cell neoplasm	protein_coding	47873
FBgn0037962	49.9667269987578	1.41688712469781	0.494546441505199	8.05310167911241	0.00454258157370131	0.0372445571464079	4.56453878785122	1.69822747440582	FBgn0037962	Dynein axonemal light intermediate chain 1	protein_coding	41440
FBgn0040508	225.113473322542	1.33588309118478	0.464041566318578	8.04752062812781	0.00455659734650882	0.0373215823229262	3.24840003328443	1.86204667144608	FBgn0040508	Adenylyl cyclase X C	protein_coding	34689
FBgn0032111	33.1131024630226	1.79043615359553	0.622756539034831	8.03428240191498	0.00459001907758479	0.0374155384215665	8.18606155479203	1.87893746446736	FBgn0032111		protein_coding	34253
FBgn0038359	130.602805549096	1.40546451354808	0.488651153466324	8.03449105675833	0.00458949036790823	0.0374155384215665	7.90908361567013	2.56588149213898	FBgn0038359		protein_coding	41906
FBgn0038993	50.8844314356273	1.80354465641029	0.624448669973554	8.0305069030776	0.00459959652186532	0.0374155384215665	4.21194339235428	1.00199699249583	FBgn0038993		protein_coding	42668
FBgn0039239	1156.24381492788	-1.16922245678179	0.407314873496014	8.02832846711446	0.00460513189586888	0.0374155384215665	90.3484588763243	234.135336178827	FBgn0039239		protein_coding	42969
FBgn0263750	133.185735794164	1.13523217581625	0.397136782708463	8.03255382829084	0.00459440148954862	0.0374155384215665	5.14838460031887	2.17593222960592	FBgn0263750		protein_coding	14462445
FBgn0287645	65.2030802602172	1.36011940881926	0.475266304070694	8.0373882317006	0.00458215563371245	0.0374155384215665	4.64533905548808	1.39315833820327	FBgn0287645	central complex broad	protein_coding	33096
FBgn0030207	41.1825214007065	1.46692569466197	0.513217074036022	8.01596192661351	0.00463668392043799	0.0375585349462961	2.57562889578853	1.13986324140881	FBgn0030207		protein_coding	31978
FBgn0032004	67.5884657890649	1.43545239291725	0.501348432956529	8.00720633052849	0.00465915601976964	0.037702749514689	5.76134312792352	1.75002942546788	FBgn0032004		protein_coding	34125
FBgn0025573	36.7416888256834	1.86382975313435	0.648257200486867	8.00017960382356	0.00467727102078505	0.0378114522160761	2.68322813956824	0.450378923294101	FBgn0025573	Protein phosphatase N at 58A	protein_coding	37493
FBgn0052073	80.0523442960268	2.31354695120926	0.784657971957048	7.99635531628535	0.00468716021752954	0.0378167255588678	39.2486696766102	4.945778035806	FBgn0052073		protein_coding	326191
FBgn0260758	113.441151324881	1.13546917012984	0.398326050538227	7.99630574456894	0.00468728854438171	0.0378167255588678	6.37586995509502	2.46121332279049	FBgn0260758		protein_coding	8674031
FBgn0030386	45.6017673005866	1.44818187719932	0.507111029561103	7.99428801850417	0.00469251489255063	0.0378211080561267	3.5769819051799	1.52196175366182	FBgn0030386		protein_coding	32190
FBgn0035218	117.372911686532	1.42795146123365	0.497968431007176	7.98238531890029	0.00472346647964701	0.0379947363442523	2.69534419343443	1.01467920625166	FBgn0035218		protein_coding	38165
FBgn0036465	83.5318450971544	1.1849219475538	0.416281308504569	7.97674321534956	0.00473821068436467	0.0380754124248051	6.17328729201086	3.32367826088684	FBgn0036465	Regulatory particle non-ATPase 12-related	protein_coding	2768973
FBgn0037862	195.530795035139	1.44765029512435	0.503950535866779	7.97435654362702	0.00474446174652761	0.0380877465854443	4.10954472208783	1.89308337241311	FBgn0037862	Mitochondrial aconitase 2	protein_coding	41326
FBgn0051798	109.4727360504	1.30094045151974	0.455627502805915	7.96727296950779	0.00476306423364328	0.0381360118741751	3.72240446889693	1.67578462046664	FBgn0051798		protein_coding	318946
FBgn0051245	48.6693606990293	1.51359492826366	0.530481113282423	7.96162508037104	0.00477794963045714	0.0382046744708632	3.22797075546816	1.11260360470316	FBgn0051245		protein_coding	42316
FBgn0031441	44.4127974990669	1.54703707046158	0.542299135724955	7.95892808965599	0.00478507444203121	0.0382237994004392	3.38472381629331	0.836698723519401	FBgn0031441		protein_coding	33448
FBgn0030376	274.640826969628	1.30028187587043	0.454454762161267	7.95661972429727	0.00479118119285145	0.0382347621674588	2.4496916312729	1.31509379019378	FBgn0030376		protein_coding	32179
FBgn0036905	85.3186293857895	1.39226792337741	0.487771499348821	7.95126955338683	0.00480536554402104	0.0382723196582978	3.47046327485449	1.47102853340134	FBgn0036905	male sterile (3) 76Ca	protein_coding	40154
FBgn0260434	85.3186293857895	1.39226792337741	0.487771499348821	7.95126955338683	0.00480536554402104	0.0382723196582978	3.47046327485449	1.47102853340134	FBgn0260434		protein_coding	8674063
FBgn0030544	1372.13366929892	-1.31394378753623	0.458628634935961	7.9434379327959	0.0048262058866878	0.0384004322570352	68.1733779527389	240.75806819856	FBgn0030544		protein_coding	32366
FBgn0024289	1578.14058014126	-1.15100903730026	0.40332161290456	7.93985951332657	0.00483575886834105	0.0384385714770889	44.6336312604173	112.079504796238	FBgn0024289	Sorbitol dehydrogenase 1	protein_coding	40836
FBgn0031337	75.997569459323	1.27616591122822	0.449267446522767	7.9217493998596	0.00488440207968152	0.0387109236462296	7.35845970906599	2.7335014481835	FBgn0031337		protein_coding	33325
FBgn0037203	1161.15408707694	-1.00498238995462	0.353699823673754	7.92214802180514	0.00488332604578468	0.0387109236462296	13.7062007867774	22.5419376048421	FBgn0037203	slimfast	protein_coding	40510
FBgn0030566	30.6411898488862	1.52102741748484	0.53682053350895	7.91479099856186	0.00490322444232099	0.038792591268663	2.66420897988975	0.798103711738742	FBgn0030566	Nascent-associated complex beta-subunit-like, testis 4	protein_coding	32389
FBgn0034745	209.642954474956	1.29139803003329	0.452752978724714	7.91199159101778	0.00491081762474658	0.038792591268663	2.45942716326548	1.46039437659906	FBgn0034745	testes of unusual size	protein_coding	37582
FBgn0051161	93.1050074552901	1.26730787408334	0.446199355232942	7.91084896091546	0.00491392036501266	0.038792591268663	3.55623637628329	1.28583009532264	FBgn0051161		protein_coding	326123
FBgn0038909	135.781488169566	1.3508388146363	0.47401983654103	7.90565096507294	0.00492806042651466	0.0388283082971048	5.42251456437634	2.26207384827402	FBgn0038909		protein_coding	42573
FBgn0052823	220.792311280537	1.42610050179217	0.498473769752638	7.90577114817711	0.00492773302576417	0.0388283082971048	4.77228432454368	3.40719357901793	FBgn0052823	Sperm-specific dynein intermediate chain 3	protein_coding	318231
FBgn0063923	268.627157986699	-1.1317717107214	0.398260558633562	7.89692420285313	0.004951893053928	0.0389780587753631	20.1214665465207	43.9538652062544	FBgn0063923	Kaz1-ORFB	protein_coding	3772691
FBgn0038450	97.3638149784796	1.92208935364532	0.665053285187767	7.89029784372836	0.00497006793501336	0.0390450084077509	6.26705340421376	1.27720998737875	FBgn0038450		protein_coding	42022
FBgn0053548	173.582414983137	-1.00578659426059	0.355223935609573	7.89137432838343	0.00496711071851661	0.0390450084077509	3.97384637356145	7.85896240035478	FBgn0053548	SET and MYND domain containing, arthropod-specific, member 8	protein_coding	31200
FBgn0028668	25.1680951059455	2.07842922835523	0.726941311073046	7.8749413205023	0.00501244979165451	0.0393014995314581	3.85125022409507	1.09062701489964	FBgn0028668	Vacuolar H[+] ATPase 16kD subunit 2	protein_coding	39282
FBgn0051547	777.886576584755	-1.36564445521908	0.478210934687834	7.87529968838254	0.00501145656160427	0.0393014995314581	7.46534493065919	9.84720416546782	FBgn0051547	sodium potassium chloride cotransporter	protein_coding	40663
FBgn0039147	34.5106507204828	1.59031082809732	0.562589596580417	7.8390469518892	0.00511295560128899	0.0400184099725291	2.59530636903059	0.912415375270313	FBgn0039147		protein_coding	42855
FBgn0050393	115.152240400808	1.44541162009565	0.508503521643392	7.83875061687309	0.00511379384492942	0.0400184099725291	5.66896775643737	2.51588386294889	FBgn0050393		protein_coding	246588
FBgn0259184	22.5928949063227	2.04047437399461	0.71868582031601	7.82896218420708	0.00514156127470628	0.0401578809037987	3.73814264669569	0.826135182709175	FBgn0259184		protein_coding	36559
FBgn0032654	27.8428835725855	1.89726478834282	0.670121568761122	7.79674689852687	0.00523403822590823	0.0408012477919256	3.49133250278464	1.0954851202503	FBgn0032654		protein_coding	35069
FBgn0262002	221.503777990849	1.23986574885145	0.438575081886682	7.79839827295558	0.00522925683170105	0.0408012477919256	6.01762513251345	2.36860617383016	FBgn0262002		protein_coding	34161
FBgn0034502	75.2888758468111	1.34427771933769	0.476735511622719	7.78663012013933	0.00526342781093221	0.0409907839933351	2.58952019986435	1.17738333125191	FBgn0034502		protein_coding	37303
FBgn0259791	140.491323784757	1.12907619609917	0.401197144938562	7.77725423012719	0.00529081527477252	0.0411643778025653	3.98729139484491	1.9976116303392	FBgn0259791	aurora borealis	protein_coding	40031
FBgn0031723	146.389083208564	1.40009486186609	0.49501187636433	7.76094594358368	0.00533879922140544	0.0414977310029551	6.12450974976086	3.26536435843163	FBgn0031723		protein_coding	33791
