baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0001202	473.113340121369	-0.279500255549785	0.137023661528008	4.16281473810513	0.0413206829454661	0.16763632143976
FBgn0001206	224.447045892904	-0.231508458576787	0.187380258797085	1.52837305488104	0.216356784501961	0.453456077408154
FBgn0001208	3042.89006317789	-0.483403769228509	0.103925691595032	21.548648708655	3.44965663205214e-06	6.02121884867282e-05
FBgn0001215	3662.1217536335	-0.304577750859899	0.12109230742875	6.31585073232488	0.0119663317296747	0.068376352641046
FBgn0001216	68.6598574679303	-1.29024358540454	0.527176623146269	5.87241066226996	0.0153799769247425	0.08272591729557
FBgn0001217	440.388041006511	-0.552443639162929	0.308623680569451	3.18861591489812	0.0741527705879385	0.241165692234276
FBgn0001218	26038.8852781191	0.0181606948779457	0.194361628658667	0.00873021904337179	0.925557476784368	0.970572944817879
FBgn0001220	3179.78551936981	0.241383440814884	0.191560722412905	1.5859837069988	0.207900889829288	0.443843524044543
FBgn0001222	703.651454433261	-0.0145620418322352	0.112274915883259	0.0168580571552326	0.896694137917139	0.957051676868178
FBgn0001223	96.8708081865303	0.56947310986244	0.323386876202739	3.08738282939587	0.0789016183108849	0.250668738461056
FBgn0001224	17438.853767183	-0.970336088125574	0.426039510617591	5.09258556184541	0.0240283415266529	0.114526882009389
FBgn0001225	1775.05623961101	-0.285975429449288	0.368539573395238	0.601184626575105	0.438126394015758	0.680776268815477
FBgn0001226	9584.53513221695	-0.580825151976722	0.34275516672594	2.8524988059587	0.0912320361754513	0.276418985763837
FBgn0001227	1061.8044710128	-0.651761454657119	0.340500708162861	3.63403389873035	0.0566094506339593	0.204978214338474
FBgn0001229	997.920035185228	-0.579026189782428	0.97918839944167	0.347364783021533	0.555608666529552	0.77424041381966
FBgn0001230	1355.46242380981	0.221178191170007	0.211411171527477	1.09360211138672	0.295674473353943	0.545632458976604
FBgn0001233	18357.6208337638	-0.158006221137603	0.167350361104602	0.891007563750478	0.345204413702249	0.596292857777873
FBgn0001235	1517.09757559779	-0.342800529269247	0.142938347232835	5.74048831311194	0.0165781829044258	0.0878862613516741
FBgn0001247	868.400869987163	0.0633840853645103	0.142080728700523	0.199038603284279	0.655497979351765	0.8349613715403
FBgn0001250	2144.1265129518	0.399249084141296	0.14171854603605	7.9129642662906	0.00490817795898246	0.0333454059490254
FBgn0001253	1716.27998925202	-0.587174452632474	0.862702645504983	0.460098585085078	0.497577902915517	0.729395525070515
FBgn0001254	3266.7900380275	-0.858952697887301	0.549403615596826	2.40925465537022	0.120619784114182	0.3232141787914
FBgn0001257	1595.12724305719	-0.311554004190092	0.152900625886063	4.14608682246366	0.0417308583897817	0.168912438725276
FBgn0001259	222.37551302147	-0.294767274120575	0.319732160639674	0.848339209442756	0.357022592277353	0.606855953616932
FBgn0001269	250.202102957143	-0.458167843931166	0.17562655532719	6.80215636406018	0.00910478433307557	0.0553430524636775
FBgn0001276	118.185332896084	0.00955201976703719	0.247424601952189	0.00155332556455079	0.968561712252913	0.987912812405327
FBgn0001280	419.725210326777	-0.210605915153393	0.147397581985277	2.04161668611034	0.153046912034532	0.373412271763055
FBgn0001291	1450.35479076078	0.130975281851314	0.228760740178812	0.327684046538693	0.567025998150519	0.78115327026445
FBgn0001296	522.010330207898	-0.486044579505059	0.399860095692364	1.47076098425697	0.225225665910269	0.464873353895652
FBgn0001297	4373.83230276404	0.199990525267131	0.239809205628315	0.694908050843523	0.404499970886835	0.649789694956807
FBgn0001301	2415.89356990292	-0.603484481153726	0.148737472786521	16.3559645435026	5.24907058654606e-05	0.000689877848517482
FBgn0001308	3588.88362528176	0.226922119325464	0.0988129787457658	5.26897393212575	0.0217088049224595	0.106399647655473
FBgn0001311	4120.25171695365	0.226219737366861	0.144033126230501	2.4643354384807	0.116456948381748	0.316573643615758
FBgn0001316	4159.93667785638	0.0351361347319138	0.155989261737913	0.050733940705527	0.821791048366455	0.924004906323682
FBgn0001320	132.688965578214	-0.0432331901765493	0.247667099742172	0.0304638623099294	0.861441884027743	0.944303676273182
FBgn0001321	521.569977644027	-0.170435758128687	0.212933137065161	0.640254352069931	0.423618707614256	0.667035198011964
FBgn0001324	2117.0640156573	-0.111099602548473	0.176734829892052	0.395029163129422	0.529667635220096	0.754763561514018
FBgn0001325	445.264672198469	0.259406538143818	0.180665772856512	2.05949218682403	0.151260571395332	0.370634677112173
FBgn0001330	196.785638449593	-0.147114915977375	0.22299173735369	0.435847847874733	0.50913336089336	0.738490038333084
FBgn0001341	310.16950264916	-0.223064376351409	0.216195973721814	1.06462137880874	0.302163517197109	0.552789653780422
FBgn0001404	2071.12168725503	-0.151181404294025	0.239653967622986	0.397739106625622	0.528259192194371	0.753607686231737
FBgn0001491	164.000151197004	-0.0641032444924277	0.234496535145672	0.0749952133543914	0.784197945732984	0.90441841952386
FBgn0001565	1418.38370052986	0.272704178294312	0.149755329514683	3.31130755562197	0.0688047257025061	0.231410257960599
FBgn0001612	491.97143852413	-0.0214993249231676	0.124291782867381	0.029995783826088	0.862499796992325	0.944642634801118
FBgn0001624	2028.13123042807	0.236807643178947	0.145390645988989	2.65000478208147	0.1035495846726	0.296446887444625
FBgn0001941	1252.72453119469	0.995014592266978	0.211557827810648	21.7274063564161	3.14269314572949e-06	5.52425347223488e-05
FBgn0001942	30258.3473087283	-0.0739438755969928	0.128099883202735	0.333163245515351	0.563802364466134	0.778415017006302
