median FE,median P,gene
1.15959782414069,16.4152848489981,CSF1
1.1999328512675,16.344788949143098,LOC105371317
1.07726971425733,16.32746666558692,ZNF517
1.17722445785626,16.304876140335654,CYTH3
1.6028549684871,16.278496439257893,RAB36
1.32178770872589,16.27328684958462,ACVRL1
1.03322329477685,16.21763255186355,FGD2
1.20041697100949,16.210228196712993,FTCD
1.2492717256799302,16.116195065305053,SOX13
1.10474027657804,16.107350462905398,SLC25A47
1.04530492802896,16.066988038825773,PKD1
1.29616955506851,16.044039351139226,C1QTNF6
1.1519019758625,16.01369009628026,ZACN
1.29097373703707,15.993436265875786,SLC41A3
1.85701976873987,15.96527041344542,MEGF11
1.25599642476147,15.957568107276005,ITIH4
1.22587127725088,15.930216324626798,MIR4472-1
1.27755138955174,15.88419694827652,IFITM10
1.01019960001241,15.845304254271948,SMPD3
1.23551055540476,15.804115366735797,CABIN1
1.03489841348699,15.754606698623059,SLC26A11
1.27824290396779,15.749762242756223,SYNGR1
1.25200379674361,15.703891163026043,CACNA2D4
1.31844117754872,15.686615808546511,PARP3
1.20327802846498,15.672265948568635,LINC03080
1.50851934283491,15.646750071657761,TPBGL-AS1
1.21837267372978,15.550938894353857,MYO18A
1.30564400323234,15.536802490780207,LOC105371793
1.18603678966797,15.530495517813899,LOC124902685
1.36348492637677,15.462231498265018,LOC124904952
1.33754425742644,15.446301504566232,FAM53A
1.00272241570711,15.416363275948964,MIR1-1
1.00272241570711,15.416363275948964,MIR1-1HG
1.08971802505201,15.415883208193119,CYP4A22-AS1
1.17639728057391,15.348488769753038,CCDC85C
1.03829630827333,15.315463549878586,CDH23
1.52569853009081,15.314713888427509,MIR1302-7
1.33128947575215,15.192187914093767,PELATON
1.5786102061399,15.181932626920965,PROB1
1.1964716243801,15.085199300177074,TMPRSS6
1.42285914275837,15.020767063840632,LOC105379783
1.4104141577028,15.013887757311705,SPTBN5
1.47947555247685,14.941406527430077,TSPEAR
1.79483203249609,14.929133397612704,LOC101928014
1.1410007220388,14.892258427405096,TKFC
1.77918317101469,14.88706643116333,TBX1
1.35270894795783,14.860446596425824,HS1BP3
1.06512112130523,14.847988012788115,DLEC1
1.63646117125577,14.843783997988826,ANO7
1.5923603526839,14.822356368453157,LRP8
1.0888384353089,14.81932487612238,TPRA1
1.18625864532223,14.687576007042527,SPNS3
1.35463280417829,14.59677857058323,DNAH10
1.01476470776077,14.595491439951699,DPP3
1.04514435032673,14.586194004526753,ALDH3B2
1.0823811247537,14.572180385176788,MAU2
1.40645079293176,14.551314765982909,PCAT29
